,Unnamed: 0.1,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,geometry,police_dist,police_station_name,medical_dist,medical_name,school_dist,school_name,farmers_market_dist,farmers_market_name,view_y_n,basement_y_n,grade_10 Very Good,grade_11 Excellent,grade_5 Fair,grade_6 Low Average,grade_7 Average,grade_8 Good,grade_9 Better,condition_Average,condition_Fair,condition_Good,condition_Poor,condition_Very Good
10718,10718,3/27/2015,2,2.75,2810,11205,1.0,1510,1300.0,1968,0.0,98178,47.4869,-122.243,2520,13000,POINT (-122.243 47.4869),0.004921234093254236,West Hill Storefront,0.028613186514393013,HealthPoint Renton,0.006728769545929038,Secondary Learning Center,0.03573306879842218,Renton Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8699,8699,2/19/2015,2,1.0,1000,4000,1.0,1000,0.0,1910,0.0,98107,47.6742,-122.396,1490,5000,POINT (-122.396 47.6742),0.06495102047434734,Seattle Police Harbor Patrol Office,0.012040040662678431,Swedish Clinic Ballard,0.003943452524632889,Adams Elementary School,0.015056145856414157,Ballard Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18298,18298,3/11/2015,4,1.5,1560,6534,1.0,1560,0.0,1962,0.0,98007,47.6012,-122.152,1560,6969,POINT (-122.152 47.6012),0.02417098500919017,WSP District 2 Headquarters and Communications,0.02386600769741284,Kaiser Permanente - Factoria,0.001610134453383167,Jubilee REACH,0.028645062649589294,Crossroads Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6056,6056,10/20/2014,2,1.0,870,8400,1.0,870,0.0,1960,0.0,98188,47.4493,-122.282,1070,12465,POINT (-122.282 47.4493),0.01538081062567813,WSP District 2 Seattle South Detachment,0.014511818237480266,HealthPoint Tyee Campus,0.0051189314618615145,McMicken Heights Elementary School,0.02520029436992487,Tukwila Village Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6954,6954,2/6/2015,3,1.75,1780,8033,1.0,1210,570.0,1977,0.0,98034,47.7275,-122.219,1630,7508,POINT (-122.219 47.7275),0.03665143289540969,Bothell Police Department,0.016656694116214347,Fairfax Hospital,0.012244499383796693,Henry David Thoreau Elementary School,0.02322864675190195,Juanita Friday Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19666,19666,2/18/2015,4,3.25,3276,10801,2.0,3276,0.0,2008,0.0,98166,47.4585,-122.361,2010,11656,POINT (-122.361 47.4585),0.020173038297425148,Normandy Park Police Department,0.017915408802148626,Highline Medical Center - Main Campus,0.005055436024044882,Gregory Heights Elementary School,0.022958372117909527,Burien Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16309,16309,12/10/2014,3,2.25,1640,12000,1.0,1180,460.0,1967,0.0,98008,47.6252,-122.104,1620,12000,POINT (-122.104 47.6252),0.0280925016813902,Crossroads Police Substation,0.054355700662685566,Kaiser Permanente - Redmond at Riverpark,0.002077198757670425,Bennett Elementary School,0.026995465182488063,Crossroads Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15484,15484,2/5/2015,2,1.5,1240,1892,2.0,1240,0.0,2002,0.0,98144,47.5915,-122.295,1220,1740,POINT (-122.295 47.5915),0.0278686135511324,Metro Transit Police Unit,0.00870221057488464,Center Park Council,0.004876169100461155,Thurgood Marshall Elementary School,0.020622832410052208,Madrona Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8624,8624,12/12/2014,2,1.0,860,8308,1.0,860,0.0,1948,0.0,98146,47.508,-122.378,1200,8308,POINT (-122.378 47.508),0.024383912156389468,White Center Storefront,0.028715315319662982,Navos Mental Health Solutions,0.0017508250914560568,Arbor Heights Elementary School,0.054033506248028114,West Seattle Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12576,12576,7/28/2014,2,1.75,1530,7020,1.0,1030,500.0,1942,0.0,98199,47.6465,-122.395,2090,6600,POINT (-122.395 47.6465),0.05736576346273318,Seattle Police Harbor Patrol Office,0.007653590964405634,Swedish Clinic Magnolia,0.004485803319617293,Our Lady of Fatima Parish School,0.008522968999552091,Magnolia Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18348,18348,3/10/2015,2,2.25,1800,2819,2.0,1800,0.0,1979,0.0,98008,47.6104,-122.113,1800,2755,POINT (-122.113 47.6104),0.02195027720452476,Crossroads Police Substation,0.05468516975019516,Bellevue CBOC (Valor Healthcare),0.010246142862853708,Calvary Luthern,0.020049306230359186,Crossroads Farmers Market,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12224,12224,4/27/2015,4,3.5,3440,5000,2.0,2560,880.0,2006,0.0,98199,47.6672,-122.409,3090,10241,POINT (-122.409 47.6672),0.0745310468027598,Seattle Police Harbor Patrol Office,0.023835431870499062,Swedish Clinic Ballard,0.01801771296959683,Adams Elementary School,0.02600371961983947,Ballard Farmers Market,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6187,6187,4/8/2015,3,2.0,1680,4886,2.0,1180,500.0,1940,0.0,98118,47.5536,-122.286,1400,4900,POINT (-122.286 47.5536),0.0167369877351113,Seattle Police South Precinct,0.006377153530983216,Kaiser Permanente - Rainier,0.004185508334248013,Makkah Islamic School,0.005506118241018486,Columbia City Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3904,3904,8/13/2014,3,2.0,2370,12196,2.0,2370,0.0,1970,0.0,98033,47.6734,-122.176,1380,12196,POINT (-122.176 47.6734),0.03453765408563577,Kirkland Police Department,0.042495311091244034,EvergreenHealth Medical Center,0.004862655518318918,Northstar Middle School,0.030105217335311883,Kirkland Wednesday Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10868,10868,8/20/2014,4,1.75,1440,4300,1.5,1290,150.0,1929,0.0,98117,47.6846,-122.372,1640,5000,POINT (-122.372 47.6846),0.04149075939029112,Seattle Police North Precinct,0.01835645100593393,Polyclinic-Ballard,0.00147602943314348,Whittier Elementary School,0.018270108614636925,Phinney Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11601,11601,6/4/2014,2,1.0,830,2820,1.0,830,0.0,1920,0.0,98103,47.68899999999999,-122.347,1460,3150,POINT (-122.347 47.68899999999999),0.01853466820221268,Seattle Police North Precinct,0.016537040065556473,Blood Bank-Northend,0.005317011687747404,Daniel Bagley Elementary School,0.013685744238167805,Phinney Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20180,20180,5/20/2014,4,2.75,3160,8097,2.0,3160,0.0,2014,0.0,98033,47.6709,-122.166,2200,8097,POINT (-122.166 47.6709),0.03732219256262437,Redmond Police Department,0.03680626242704718,Kaiser Permanente - Redmond at Riverpark,0.005336515791102086,Rose Hill Elementary School,0.03286379225158575,Redmond Saturday Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7776,7776,4/13/2015,2,1.0,690,6400,1.0,690,0.0,1943,0.0,98126,47.5287,-122.367,1000,6400,POINT (-122.367 47.5287),0.008827339974315326,Seattle Police Southwest Precinct,0.0055477153438628106,Navos Mental Health Solutions,0.000831146647515206,Chief Sealth International High School,0.038610625938869936,West Seattle Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4180,4180,10/1/2014,4,2.5,2154,6050,2.0,2154,0.0,2012,0.0,98030,47.3513,-122.174,2305,5769,POINT (-122.174 47.3513),0.03330288662866256,Police-Fire Training Center,0.032744944507779206,Kaiser Permanente - Kent,0.009557650675010444,Auburn Mountainview High School,0.041043580890952114,Kent East Hill Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6834,6834,10/24/2014,2,1.0,1380,5820,1.0,1380,0.0,1918,1976.0,98117,47.6875,-122.392,1540,4076,POINT (-122.392 47.6875),0.05926463641302385,Seattle Police North Precinct,0.01985693842273377,Swedish Clinic Ballard,0.003191389788073889,Loyal Heights Elementary School,0.022754845170392352,Ballard Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19642,19642,3/24/2015,4,3.25,2950,4161,2.0,2210,740.0,2014,0.0,98027,47.5297,-122.073,2790,3693,POINT (-122.073 47.5297),0.03880145318186511,Issaquah Police Department,0.025637339920893128,UW Clinic Issaquah,0.02847971483976872,Issaquah Valley Elementary School,0.031121475748876536,Issaquah Farmers Market,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3083,3083,7/9/2014,4,2.0,2030,8426,2.0,2030,0.0,1944,0.0,98168,47.4806,-122.287,1190,7007,POINT (-122.287 47.4806),0.009775219238199885,Tukwila Police Neighborhood Resource Center,0.009720812323904015,HealthPoint Tukwila,0.005392012562240861,Cascade View Elementary School-Tukwila,0.007263982423123699,Tukwila Village Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14404,14404,10/25/2014,3,2.5,1610,10292,1.0,1190,420.0,1969,0.0,98056,47.5349,-122.174,1940,8700,POINT (-122.174 47.5349),0.006293122921597327,Newcastle Police Department,0.006698558509506361,Valley Medical Newcastle Primary Care,0.010691471151287412,Hazelwood Elementary School-Newcastle,0.06483250891313767,Renton Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6721,6721,4/22/2015,4,2.5,2710,35009,2.0,2710,0.0,1992,0.0,98045,47.4815,-121.714,2330,35040,POINT (-121.714 47.4815),0.16800511391755435,Snoqualmie Police Department,0.17412108282091973,Snoqualmie Valley Hospital,0.007906966665434289,Twin Falls Middle School,0.07052300900616447,North Bend Farmers Market,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14922,14922,2/17/2015,3,1.0,990,6315,1.0,990,0.0,1970,0.0,98034,47.7116,-122.214,1450,6702,POINT (-122.214 47.7116),0.029245480634524125,Kirkland Police Department,0.012391540888501112,Fairfax Hospital,0.007779508437247489,Juanita Elementary School,0.007277353678962662,Juanita Friday Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12200,12200,9/10/2014,4,2.5,2800,5000,2.0,2800,0.0,2006,0.0,98038,47.3596,-122.036,2960,5092,POINT (-122.036 47.3596),0.03406962448249915,Maple Valley Police Department,0.019562564966452672,Valley Medical Lake Sawyer Primary Care,0.0074256731768336985,Tahoma High School,0.015692586125557982,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1352,1352,8/18/2014,2,1.0,1350,4494,1.0,920,430.0,1949,0.0,98126,47.5315,-122.38,1470,5225,POINT (-122.38 47.5315),0.018629257244701724,Seattle Police Southwest Precinct,0.014025751058733424,Navos Mental Health Solutions,0.005912492575272129,Northwest Montessori - West Seattle,0.030662156078461858,West Seattle Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20510,20510,6/5/2014,3,2.5,1480,1485,2.0,1280,0.0,2007,0.0,98102,47.6376,-122.326,1470,1277,POINT (-122.326 47.6376),0.006992204494669016,WSP District 2 Seattle North Detachment,0.010403971101824791,Fred Hutchinson Cancer Research Center,0.005028274834516682,TOPS K-8 School (The Option Program at Seward),0.017144976248289916,Capitol Hill Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21233,21233,5/8/2014,3,2.5,2310,4729,2.0,2310,0.0,2011,0.0,98028,47.7734,-122.237,2440,4711,POINT (-122.237 47.7734),0.01786825572579601,Kenmore Police Department,0.03848580354918201,HealthPoint Bothell,0.01041372322117962,Kenmore Elementary School,0.01914145551884775,Bothell Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6921,6921,6/23/2014,3,1.75,1880,12821,1.0,1880,0.0,1959,0.0,98155,47.7681,-122.305,1540,12868,POINT (-122.305 47.7681),0.030883649437259637,Lake Forest Park Police Department,0.03873944834158745,UW Clinic Shoreline,0.006588435459324874,Aldercrest Learning Center,0.030118124473411632,Lake Forest Park Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17587,17587,7/8/2014,5,2.75,3500,5040,2.0,2950,550.0,1927,2007.0,98126,47.5527,-122.379,1450,5040,POINT (-122.379 47.5527),0.023969782417540747,Seattle Police Southwest Precinct,0.021578689142803968,Swedish West Seattle Primary Care,0.001196066774846387,Fairmount Park Elementary School,0.012311326026071224,West Seattle Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1425,1425,2/17/2015,3,2.5,2620,4874,2.0,2620,0.0,1999,0.0,98065,47.5328,-121.879,2360,4231,POINT (-121.879 47.5328),0.006594657201702644,Snoqualmie Police Department,0.02138117516835953,Snoqualmie Valley Hospital,0.0031981801155826885,Cascade View Elementary School-Snoqualmie,0.10415790310127664,North Bend Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13702,13702,4/24/2015,5,3.5,2880,3750,2.0,2270,610.0,2001,0.0,98144,47.5905,-122.292,2060,4000,POINT (-122.292 47.5905),0.03081588114609825,Metro Transit Police Unit,0.00991567755808285,Center Park Council,0.007859556769187566,Thurgood Marshall Elementary School,0.021965527465261158,Madrona Farmers Market,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12905,12905,5/1/2015,5,3.5,3510,4798,2.0,2700,810.0,2008,0.0,98105,47.669,-122.282,1460,1684,POINT (-122.282 47.669),0.03826953375912413,UW Police Department,0.006629785956779557,Seattlle Childrens Hospital,0.007969396647907438,Laurelhurst Elementary School,0.03130036883770534,University District Farmers Market,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9075,9075,6/26/2014,4,2.5,2220,4652,2.0,2220,0.0,2001,0.0,98059,47.4902,-122.154,1840,4500,POINT (-122.154 47.4902),0.045810708122043235,Fairwood Storefront,0.00313418066244042,Valley Medical Highlands Primary Care,0.010407462896393988,Maplewood Heights Elementary School,0.05501190524895146,Renton Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1175,1175,4/29/2015,2,1.75,1280,7110,1.0,1000,280.0,1955,0.0,98118,47.5569,-122.273,1550,6835,POINT (-122.273 47.5569),0.02741207037677432,Seattle Police South Precinct,0.007169996128377417,Kaiser Permanente - Rainier,0.0036359652715666174,Orca K-8 School,0.013076251661743395,Columbia City Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5167,5167,3/24/2015,3,2.0,1280,14972,1.0,1280,0.0,1963,0.0,98031,47.4129,-122.209,1800,9698,POINT (-122.209 47.4129),0.037892402903354966,Police-Fire Training Center,0.028696800582876363,Pacific Medical Center Renton,0.005451480798065258,Panther Lake Elementary School-Kent,0.03231672414928728,Kent East Hill Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
438,438,7/8/2014,2,2.0,1270,1372,3.0,1270,0.0,2000,0.0,98115,47.6776,-122.318,1610,3090,POINT (-122.318 47.6776),0.02531223931485304,UW Police Department,0.0035598592974488905,Swedish Clinic Green Lake,0.0053161841356974176,Roosevelt High School,0.013834228964274976,University District Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
18779,18779,11/30/2014,3,2.25,3040,52302,1.0,3040,0.0,2005,0.0,98072,47.7635,-122.112,2070,38600,POINT (-122.112 47.7635),0.051337003959541334,Woodinville Police Department,0.04149046338373385,UW Clinic Woodinville,0.005936080768502645,Leota Jr High School,0.045743004488167205,Woodinville Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6510,6510,8/11/2014,2,1.0,1070,9750,1.0,1070,0.0,1947,0.0,98155,47.7532,-122.318,1500,8775,POINT (-122.318 47.7532),0.0275639278331414,Shoreline Police Department,0.034678744424474224,UW Clinic Shoreline,0.0040701996160016456,Ridgecrest Elementary School,0.0329560956989369,Shoreline Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18097,18097,11/11/2014,5,3.25,4010,12110,2.0,4010,0.0,2003,0.0,98059,47.5228,-122.151,4010,12334,POINT (-122.151 47.5228),0.023801671137790748,Newcastle Police Department,0.022920196401000875,Valley Medical Newcastle Primary Care,0.009588440595485071,Newcastle Elementary School,0.07146180385441582,Renton Farmers Market,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
349,349,4/16/2015,4,1.75,2500,7690,1.0,1250,1250.0,1973,0.0,98155,47.7713,-122.307,2040,8646,POINT (-122.307 47.7713),0.034184547115002774,Lake Forest Park Police Department,0.0361017097837809,UW Clinic Shoreline,0.00655584089268811,Aldercrest Learning Center,0.03350566477022105,Lake Forest Park Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18232,18232,3/26/2015,3,2.0,1130,16875,1.0,1130,0.0,1947,0.0,98155,47.7489,-122.3,1600,14300,POINT (-122.3 47.7489),0.022982628409047044,Lake Forest Park Police Department,0.04733977813451365,Kindred Hospital Seattle - Northgate,0.004383571771401422,Kellogg Middle School,0.02137807653533973,Lake Forest Park Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15944,15944,10/15/2014,4,2.5,2780,7290,2.0,2780,0.0,1989,0.0,98059,47.50899999999999,-122.157,2450,7738,POINT (-122.157 47.50899999999999),0.031825143889556214,Newcastle Police Department,0.01931106837396741,Valley Medical Highlands Primary Care,0.008715074562394547,Hazen High School,0.05881850776484272,Renton Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12900,12900,6/12/2014,5,3.0,1880,5000,1.0,1100,780.0,1997,0.0,98106,47.5453,-122.363,1640,5000,POINT (-122.363 47.5453),0.00946014750883202,Seattle Police Southwest Precinct,0.01156656202488812,Highline West Seattle Mental Health Center,0.003432070409065084,Louisa Boren STEM K-8 School,0.029574723799046063,West Seattle Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8153,8153,2/3/2015,4,3.5,3100,7600,2.0,3100,0.0,2005,0.0,98031,47.3892,-122.215,3350,7638,POINT (-122.215 47.3892),0.02364061826216813,Kent Police Department,0.01609354155746443,HealthPoint Kent,0.0074549119189034185,East Hill Elementary School,0.015228843304358062,Kent East Hill Farmers Market,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3444,3444,6/25/2014,4,3.5,4000,15253,2.0,4000,0.0,2007,0.0,98065,47.5433,-121.887,3550,8747,POINT (-121.887 47.5433),0.01975945713034818,Snoqualmie Police Department,0.030956909866167767,Snoqualmie Valley Hospital,0.01555160886796861,Cascade View Elementary School-Snoqualmie,0.10870828979089428,Carnation Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8523,8523,8/14/2014,1,1.0,900,6380,1.0,900,0.0,1947,0.0,98125,47.7019,-122.311,1830,6380,POINT (-122.311 47.7019),0.02380366323506649,Seattle Police North Precinct,0.011193252626477879,Kindred Hospital Seattle - Northgate,0.0048351907226186755,Sacajawea Elementary School,0.02196371424968405,Lake City Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12961,12961,9/24/2014,4,1.5,2190,13660,1.0,2190,0.0,1952,0.0,98177,47.7658,-122.37,2520,20500,POINT (-122.37 47.7658),0.02653278881110796,Shoreline Police Department,0.029945985453921024,UW Clinic Shoreline,0.0065902009945919176,Syre Elementary School,0.03126874789340424,Shoreline Farmers Market,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15016,15016,9/18/2014,3,1.0,1130,10018,1.0,1130,0.0,1954,0.0,98032,47.3733,-122.275,1770,7700,POINT (-122.275 47.3733),0.03831666995177574,Lake Dolloff Storefront,0.029514072094301638,UW Clinic Kent,0.010183821625548187,Sunnycrest Elementary School,0.04097721705780555,Kent Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12024,12024,1/28/2015,4,2.5,1904,8200,2.0,1904,0.0,1999,0.0,98010,47.3107,-122.001,1560,12426,POINT (-122.001 47.3107),0.00223890173887653,Black Diamond Police Department,0.07175141644610329,Valley Medical Lake Sawyer Primary Care,0.004075334576398834,Black Diamond Elementary School,0.06971696306220138,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19198,19198,12/3/2014,3,2.5,2320,5000,2.0,1620,700.0,1907,1993.0,98112,47.6278,-122.292,2160,5000,POINT (-122.292 47.6278),0.02837014084794405,Seattle Police East Precinct,0.015606948714209494,Country Doctor Community Clinic,0.005916817260247501,Bush School,0.016202230713186373,Madrona Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3795,3795,12/8/2014,3,2.0,3200,18184,1.0,2000,1200.0,1977,0.0,98005,47.6034,-122.172,1670,7416,POINT (-122.172 47.6034),0.02312023603746224,Bellevue Police Department,0.0186150407862443,Bellevue CBOC (Valor Healthcare),0.0015543601121312985,International School,0.03786528437649223,Bellevue Farmers Market,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20497,20497,7/9/2014,3,2.5,1790,3078,2.0,1790,0.0,2010,0.0,98027,47.5638,-122.094,1890,3078,POINT (-122.094 47.5638),0.04542483839315164,WSP District 2 Headquarters and Communications,0.043758941991461804,UW Clinic Issaquah,0.009121063428983176,Sunset Elementary School,0.04647788822015709,Issaquah Farmers Market,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3090,3090,4/28/2015,3,2.5,2120,22482,1.0,1360,760.0,1979,0.0,98001,47.341,-122.265,2330,16016,POINT (-122.265 47.341),0.008527706659938454,Lake Dolloff Storefront,0.04408934300190266,Alder Square Health Center,0.008028080837489569,Meredith Hill Elementary School,0.04948931200723705,Federal Way Farmers Market,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11873,11873,7/23/2014,3,1.0,1130,8201,1.0,1130,0.0,1948,0.0,98155,47.7359,-122.306,1180,8203,POINT (-122.306 47.7359),0.03365405271545963,Lake Forest Park Police Department,0.03303205715771262,Kindred Hospital Seattle - Northgate,0.0030650215453992555,Shoreline Christian School,0.0181582973287448,Lake City Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3075,3075,5/4/2015,3,1.0,840,6500,1.0,840,0.0,1969,0.0,98042,47.3637,-122.083,920,4680,POINT (-122.083 47.3637),0.03535420399287268,Covington Police Department,0.028260372156079336,Valley Medical Lake Sawyer Primary Care,0.002867817954404344,Cedar Valley Elementary School,0.0540119043509657,Maple Valley Farmers Market,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6138,6138,4/20/2015,2,2.0,1384,1822,2.0,1384,0.0,1990,0.0,98028,47.7525,-122.244,1078,1315,POINT (-122.244 47.7525),0.009654360508591602,Kenmore Police Department,0.04422653001159839,HealthPoint Bothell,0.01542336991580371,Kenmore Elementary School,0.03500158791793647,Lake Forest Park Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
130,130,1/5/2015,3,1.75,1060,7875,1.0,1060,0.0,1986,0.0,98092,47.2761,-122.152,1420,7680,POINT (-122.152 47.2761),0.04435326539737131,Muckleshoot Tribe Police Department,0.08144415088233034,HealthPoint Auburn North,0.006894404677158746,Buena Vista Seventh-day Adventist School,0.06908900523188799,Auburn International Farmers Market,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
