,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
11357,8/21/2014,3,2.5,1980,7807,2.0,NO,NONE,Good,9 Better,1980,0.0,1989,0.0,98033,47.6884,-122.204,1590,7579
11831,8/26/2014,4,3.25,3820,8114,2.0,NO,NONE,Average,10 Very Good,3820,0.0,2005,0.0,98004,47.5837,-122.194,2440,9195
16788,7/15/2014,4,2.5,2350,6624,2.0,NO,NONE,Average,9 Better,2350,0.0,1990,0.0,98074,47.6262,-122.045,2590,11240
17851,10/20/2014,5,2.0,2330,8586,1.0,NO,NONE,Good,7 Average,1270,1060.0,1961,,98133,47.7671,-122.334,1550,8287
13668,3/26/2015,4,2.5,1677,7209,2.0,NO,NONE,Average,7 Average,1677,0.0,2011,0.0,98023,47.2957,-122.357,2236,7209
15568,10/22/2014,3,2.25,2150,9900,1.0,NO,NONE,Average,8 Good,1450,700.0,1977,0.0,98052,47.6647,-122.149,2170,9500
19025,9/2/2014,4,1.75,1440,6720,1.0,,NONE,Very Good,6 Low Average,720,720.0,1954,0.0,98166,47.4571,-122.345,1820,6784
14645,9/15/2014,3,2.5,1740,2350,2.0,NO,NONE,Average,8 Good,1120,620.0,1996,0.0,98112,47.6206,-122.297,1750,3802
15706,5/29/2014,4,2.75,2620,6707,2.0,NO,NONE,Average,9 Better,2620,0.0,2000,,98075,47.5965,-122.038,2590,6530
4487,8/29/2014,5,3.0,4180,8561,2.0,NO,NONE,Average,7 Average,4180,0.0,2003,0.0,98053,47.6833,-122.04,3425,6591
2061,3/10/2015,2,1.0,890,6095,1.0,NO,NONE,Average,7 Average,890,0.0,1947,,98115,47.6823,-122.298,1450,5985
4645,10/31/2014,3,2.5,1670,22703,1.0,NO,NONE,Average,7 Average,1310,360.0,1988,0.0,98045,47.4708,-121.756,1510,16817
9112,3/5/2015,3,1.0,1010,11880,1.0,NO,NONE,Average,7 Average,1010,0.0,1960,,98030,47.3762,-122.219,1150,9435
11004,6/20/2014,5,3.0,3110,12429,1.0,,NONE,Average,8 Good,1790,1320.0,1977,0.0,98011,47.7463,-122.213,3050,11902
3775,3/5/2015,3,2.5,2460,138085,2.0,NO,NONE,Good,9 Better,2460,0.0,1977,0.0,98027,47.4572,-122.007,2090,219542
20129,6/3/2014,5,2.75,2481,4045,2.0,NO,NONE,Average,8 Good,2481,0.0,2014,0.0,98001,47.2602,-122.284,2363,4175
5596,2/24/2015,3,2.0,1500,8775,1.0,NO,NONE,Average,6 Low Average,1390,110.0,1943,0.0,98166,47.4809,-122.335,1310,8775
20518,1/5/2015,4,4.5,3720,7746,2.0,NO,NONE,Average,10 Very Good,3720,0.0,2014,0.0,98034,47.7323,-122.165,3080,11067
10741,4/9/2015,3,1.5,1340,25160,1.0,,NONE,Average,7 Average,1340,0.0,1968,0.0,98059,47.475,-122.111,1440,23680
9297,4/23/2015,3,2.25,1480,7565,1.0,NO,NONE,Average,7 Average,1220,260.0,1977,0.0,98034,47.7288,-122.191,1660,7565
7265,7/9/2014,4,3.75,4260,9800,2.0,,NONE,Average,10 Very Good,4260,0.0,2008,0.0,98033,47.6739,-122.172,1950,8970
20469,3/26/2015,4,2.25,1850,2340,2.5,NO,NONE,Average,8 Good,1850,0.0,2014,,98126,47.543,-122.372,1850,2340
9080,5/6/2014,4,3.0,2450,10117,1.0,NO,NONE,Very Good,8 Good,1580,870.0,1967,0.0,98006,47.5694,-122.132,2530,10125
10573,9/19/2014,2,1.0,1070,20450,1.0,NO,NONE,Fair,6 Low Average,1070,0.0,1948,0.0,98058,47.4338,-122.183,1360,15581
20019,10/21/2014,3,2.5,1380,1389,3.0,NO,NONE,Average,8 Good,1380,0.0,2008,0.0,98102,47.6427,-122.327,1380,1249
4174,11/25/2014,3,1.75,2050,4080,2.0,NO,NONE,Average,8 Good,2050,0.0,1991,0.0,98105,47.6698,-122.325,1890,4080
17428,11/14/2014,3,2.5,2280,10879,2.0,NO,NONE,Average,9 Better,2280,0.0,1984,0.0,98074,47.6217,-122.034,2400,9536
8737,9/10/2014,3,2.25,2140,7200,2.0,NO,NONE,Good,7 Average,2140,0.0,1979,0.0,98031,47.3913,-122.191,1890,7455
9216,7/28/2014,3,1.75,1480,4800,2.0,NO,NONE,Good,7 Average,1140,340.0,1944,,98199,47.6567,-122.397,1810,4800
19752,4/3/2015,4,2.5,2240,4800,2.0,,NONE,Average,8 Good,2240,0.0,2014,0.0,98001,47.2911,-122.266,2240,5040
13040,5/24/2015,2,1.75,1390,6670,1.0,NO,NONE,Average,6 Low Average,720,670.0,1941,0.0,98115,47.6914,-122.308,920,6380
17363,3/26/2015,2,1.0,900,1818,2.0,NO,NONE,Good,7 Average,900,0.0,1945,0.0,98199,47.6485,-122.397,1570,1830
15581,4/27/2015,3,1.5,1600,8040,1.0,NO,NONE,Good,7 Average,1050,550.0,1965,0.0,98133,47.7471,-122.337,1810,7819
17682,2/20/2015,3,2.0,2360,18000,1.0,NO,NONE,Good,8 Good,2180,180.0,1951,,98177,47.7133,-122.367,2600,17300
10143,4/30/2015,3,1.5,1060,6954,1.0,NO,NONE,Good,6 Low Average,1060,0.0,1983,0.0,98106,47.5497,-122.355,1560,6372
20500,8/11/2014,2,2.5,1280,819,2.0,NO,NONE,Average,8 Good,1060,220.0,2006,0.0,98103,47.6905,-122.364,1290,2900
8543,9/16/2014,3,1.0,1390,8333,1.0,NO,NONE,Average,7 Average,1390,0.0,1982,0.0,98155,47.7652,-122.31,1320,7090
5607,4/9/2015,3,2.0,1420,11325,1.0,NO,NONE,Average,7 Average,1420,?,1980,0.0,98027,47.5356,-122.046,2330,3474
983,5/27/2014,2,1.0,880,7683,1.0,NO,NONE,Average,6 Low Average,880,0.0,1942,0.0,98177,47.7145,-122.361,1370,7695
8033,2/18/2015,3,2.5,1830,6807,2.5,NO,NONE,Very Good,7 Average,1830,0.0,1954,0.0,98155,47.7613,-122.322,1340,6807
5480,4/21/2015,3,1.5,1420,7480,1.0,NO,NONE,Good,7 Average,1420,0.0,1963,0.0,98058,47.4651,-122.184,1720,7700
5068,3/9/2015,3,2.5,2920,434728,2.0,NO,GOOD,Good,8 Good,2920,0.0,1999,0.0,98042,47.3809,-122.13,3150,55216
14894,6/9/2014,3,1.0,1330,8912,1.0,NO,NONE,Average,6 Low Average,1330,0.0,1948,,98188,47.4493,-122.274,1200,8913
4797,11/20/2014,3,2.0,1410,8088,1.0,NO,NONE,Average,7 Average,1410,0.0,1987,0.0,98034,47.7303,-122.227,1770,7401
4482,5/24/2014,5,4.0,4580,4443,3.0,YES,EXCELLENT,Average,10 Very Good,4580,0.0,2004,0.0,98075,47.5682,-122.059,2710,4443
3662,9/29/2014,4,2.5,3860,5130,2.0,NO,NONE,Average,8 Good,2930,930.0,2004,0.0,98065,47.5387,-121.879,3130,6163
20760,7/29/2014,4,2.5,2930,5000,2.0,NO,NONE,Average,9 Better,2760,170.0,2007,0.0,98006,47.5424,-122.12,3230,5778
10486,7/11/2014,3,3.5,3190,6776,2.0,NO,NONE,Average,10 Very Good,3190,0.0,1998,0.0,98074,47.6348,-122.064,3230,7189
6947,8/21/2014,2,1.0,1810,8527,1.5,NO,NONE,Good,7 Average,1810,0.0,1943,0.0,98133,47.7275,-122.336,1490,6800
4657,8/14/2014,4,1.75,1630,6120,1.0,,NONE,Very Good,7 Average,980,650.0,1918,0.0,98115,47.6821,-122.31,1630,4080
6414,3/23/2015,4,3.0,3400,5100,2.0,NO,NONE,Average,9 Better,3400,?,2006,0.0,98038,47.3548,-122.002,3400,5672
15386,8/25/2014,3,2.0,2520,3959,1.0,NO,NONE,Very Good,8 Good,1270,1250.0,1931,0.0,98105,47.6693,-122.289,1660,3959
18245,6/27/2014,4,2.5,2990,8913,2.0,,NONE,Good,9 Better,2990,0.0,1991,,98058,47.4353,-122.159,2740,8030
3150,5/21/2014,4,3.25,3660,5800,2.5,NO,,Average,10 Very Good,3360,300.0,1909,1995.0,98112,47.6283,-122.312,3240,5800
18728,6/20/2014,4,2.0,2120,11479,1.0,NO,NONE,Good,7 Average,1060,1060.0,1940,0.0,98125,47.7084,-122.303,1540,11000
3569,10/8/2014,4,2.5,2960,28005,2.0,NO,NONE,Average,10 Very Good,2960,0.0,1989,0.0,98072,47.7477,-122.117,3510,35248
4813,5/8/2015,4,2.5,3320,5034,2.0,NO,NONE,Good,7 Average,3320,0.0,2006,0.0,98042,47.4011,-122.164,2580,4950
15861,9/12/2014,2,1.5,901,1245,3.0,NO,NONE,Average,7 Average,901,0.0,2001,0.0,98115,47.6774,-122.325,1138,1137
9265,1/26/2015,6,4.75,5770,16747,2.0,NO,GOOD,Average,12 Luxury,4500,1270.0,1998,,98006,47.5512,-122.11,4470,14571
5969,7/9/2014,2,1.0,800,6500,1.0,NO,NONE,Good,6 Low Average,800,0.0,1953,,98133,47.7621,-122.358,1220,7000
14998,7/11/2014,4,1.75,1430,10500,1.0,NO,NONE,Good,7 Average,1130,300.0,1960,0.0,98007,47.6083,-122.132,2070,8640
11891,3/18/2015,3,1.5,1670,6988,1.0,NO,NONE,Average,7 Average,1370,300.0,1953,,98148,47.4283,-122.323,1090,7753
13335,7/2/2014,3,3.75,2670,6517,2.5,NO,EXCELLENT,Good,8 Good,2020,650.0,1977,0.0,98126,47.5702,-122.38,2010,6073
2939,12/26/2014,3,1.0,1150,8050,1.5,NO,NONE,Good,7 Average,1150,0.0,1956,,98032,47.374,-122.296,1360,8050
14096,1/20/2015,3,2.0,1410,7265,1.0,NO,NONE,Good,7 Average,1410,0.0,1983,0.0,98042,47.3654,-122.076,1390,8060
15454,1/28/2015,2,1.0,1410,7000,1.0,NO,NONE,Average,7 Average,1410,0.0,1968,,98055,47.4908,-122.223,1540,6000
12702,6/23/2014,2,1.0,880,6413,1.0,NO,NONE,Average,7 Average,880,0.0,1950,0.0,98116,47.573,-122.395,1360,6413
1340,9/17/2014,4,3.0,2440,3600,1.5,NO,NONE,Very Good,8 Good,1480,960.0,1929,0.0,98103,47.6853,-122.331,1770,4000
21044,7/16/2014,4,3.25,3250,5478,2.0,NO,NONE,Average,9 Better,3250,0.0,2014,0.0,98065,47.5178,-121.887,3250,5482
1391,5/2/2014,2,1.0,880,6380,1.0,NO,NONE,Average,7 Average,880,0.0,1938,1994.0,98115,47.6924,-122.322,1340,6380
17406,9/29/2014,2,1.0,880,6650,1.0,NO,NONE,Very Good,6 Low Average,880,0.0,1918,0.0,98117,47.6914,-122.372,1250,6650
7437,8/7/2014,3,2.5,1690,10113,1.0,NO,NONE,Average,7 Average,1310,380.0,1991,,98028,47.7381,-122.223,1690,10113
17016,7/15/2014,4,2.5,1840,13493,2.0,NO,NONE,Average,7 Average,1840,0.0,1994,0.0,98001,47.2649,-122.242,1430,11463
8802,5/30/2014,3,1.75,1700,8400,1.0,NO,NONE,Average,8 Good,1460,240.0,1947,0.0,98199,47.6534,-122.415,2010,7000
18459,3/17/2015,2,1.0,1100,2800,1.0,NO,NONE,Average,7 Average,1100,0.0,1925,0.0,98119,47.6361,-122.371,1110,1673
5806,12/8/2014,4,2.25,2120,3794,2.0,NO,NONE,Good,7 Average,1420,700.0,1926,0.0,98117,47.6893,-122.359,1420,3840
371,10/1/2014,4,2.25,2180,10754,1.0,,NONE,Very Good,7 Average,1100,1080.0,1954,0.0,98133,47.7711,-122.341,1810,6929
6146,5/6/2015,4,2.25,3060,7920,1.0,NO,NONE,Average,7 Average,1530,1530.0,1965,0.0,98178,47.4879,-122.245,1850,7800
19547,6/13/2014,4,2.0,1520,19672,1.0,NO,NONE,Average,6 Low Average,1020,500.0,1920,0.0,98188,47.4683,-122.281,1810,7840
9775,12/26/2014,6,3.0,3300,4218,2.0,NO,NONE,Average,8 Good,2200,1100.0,1970,0.0,98103,47.6557,-122.344,1420,4218
1412,9/17/2014,4,2.5,2740,7571,2.0,NO,NONE,Average,9 Better,2740,0.0,2009,0.0,98033,47.6962,-122.179,2880,7203
16525,12/15/2014,3,1.0,1880,5450,1.5,NO,NONE,Good,8 Good,1880,0.0,1924,0.0,98112,47.6453,-122.302,2580,5450
12002,12/8/2014,3,1.0,1240,9198,1.5,NO,NONE,Good,7 Average,1240,0.0,1959,0.0,98032,47.37,-122.297,1170,8970
2256,3/17/2015,3,2.5,2720,11937,2.0,NO,NONE,Average,9 Better,2720,0.0,1990,0.0,98031,47.4185,-122.212,2590,9683
382,3/13/2015,4,2.25,2130,5337,2.0,NO,NONE,Average,7 Average,2130,0.0,2001,,98019,47.7237,-121.959,2300,6930
18328,8/27/2014,4,1.75,1620,8132,1.0,NO,NONE,Average,8 Good,1620,0.0,1974,0.0,98052,47.6788,-122.11,1920,8400
6120,6/25/2014,5,3.0,2790,19439,1.0,NO,GOOD,Very Good,7 Average,1500,1290.0,1973,,98058,47.4088,-122.089,1620,19439
2212,3/13/2015,3,3.0,1820,4300,1.5,NO,NONE,Good,8 Good,1620,200.0,1914,1983.0,98107,47.6711,-122.364,1440,4300
5603,7/1/2014,4,3.25,4350,112750,1.0,NO,NONE,Average,9 Better,2200,2150.0,2006,0.0,98027,47.5435,-121.966,2180,223027
10814,6/20/2014,3,2.5,1870,5013,2.0,NO,NONE,Average,8 Good,1870,0.0,2003,,98011,47.7552,-122.221,2040,5555
8881,7/17/2014,2,1.0,830,4045,1.0,,NONE,Average,6 Low Average,830,0.0,1943,,98106,47.5293,-122.351,1100,4116
6004,2/6/2015,5,2.0,1870,13970,1.0,NO,NONE,Good,7 Average,1120,?,1969,0.0,98027,47.5243,-122.042,1860,13970
5417,5/7/2014,3,1.75,1680,10500,1.0,NO,NONE,Good,8 Good,1680,0.0,1959,0.0,98005,47.6098,-122.169,2250,10400
4938,12/18/2014,4,2.5,3480,38985,2.0,NO,NONE,Average,10 Very Good,3480,0.0,1989,0.0,98053,47.6895,-122.052,3630,36290
13434,7/2/2014,4,1.75,1880,3720,1.5,,NONE,Good,7 Average,1880,0.0,1924,0.0,98109,47.6431,-122.356,2090,4095
3624,9/11/2014,4,1.75,1540,8311,1.0,NO,NONE,Good,7 Average,1540,0.0,1950,0.0,98125,47.7046,-122.293,1890,7996
3158,10/10/2014,3,1.5,1620,7500,1.0,NO,AVERAGE,Good,8 Good,1620,0.0,1949,0.0,98117,47.7014,-122.381,2440,7800
4267,2/18/2015,3,1.0,1430,13370,1.0,NO,NONE,Average,7 Average,1430,0.0,1962,0.0,98034,47.7317,-122.241,1670,10075
9158,8/25/2014,4,2.5,2370,10631,2.0,NO,NONE,Average,8 Good,2370,0.0,1999,0.0,98003,47.3473,-122.302,2200,8297
15589,7/28/2014,3,2.5,1870,6821,2.0,NO,NONE,Average,7 Average,1870,0.0,1989,0.0,98023,47.3065,-122.358,1970,6821
463,12/9/2014,4,2.25,2390,11250,2.0,NO,NONE,Average,9 Better,2390,0.0,1988,,98023,47.3305,-122.371,2480,11250
1754,3/23/2015,5,2.75,3430,15119,2.0,NO,NONE,Average,10 Very Good,3430,0.0,1998,0.0,98075,47.5678,-122.032,3430,12045
14336,10/6/2014,3,2.0,1410,5000,1.0,NO,NONE,Very Good,7 Average,740,670.0,1908,0.0,98107,47.6752,-122.361,1830,4000
17832,2/25/2015,4,1.0,1470,5450,1.5,NO,NONE,Average,7 Average,1470,0.0,1918,0.0,98112,47.6458,-122.306,2160,5450
13830,9/24/2014,1,1.0,2880,7560,1.0,NO,NONE,Average,7 Average,1440,1440.0,1925,2014.0,98126,47.537,-122.375,1400,5040
615,1/14/2015,3,2.25,1820,8814,1.0,NO,NONE,Average,7 Average,1280,540.0,1967,0.0,98125,47.7162,-122.309,1810,7515
6380,6/12/2014,4,2.25,2300,4600,1.5,NO,NONE,Good,7 Average,1340,960.0,1904,0.0,98144,47.5895,-122.311,1540,3000
3829,1/9/2015,3,1.5,1310,9471,1.0,,NONE,Good,8 Good,1310,0.0,1970,0.0,98052,47.6644,-122.148,2100,9449
12674,3/18/2015,3,1.5,2290,9600,1.0,NO,NONE,Good,7 Average,2290,0.0,1967,0.0,98042,47.3643,-122.111,1310,9600
378,4/29/2015,4,2.0,2020,2849,2.0,,NONE,Average,7 Average,2020,0.0,1960,0.0,98115,47.6831,-122.329,1910,3120
11298,10/3/2014,3,1.0,1030,7200,1.0,NO,NONE,Average,6 Low Average,880,150.0,1948,0.0,98126,47.5255,-122.376,1030,7200
12995,3/24/2015,3,2.5,1350,1189,2.0,NO,NONE,Average,7 Average,1080,270.0,2007,0.0,98106,47.5218,-122.358,1300,1182
8181,10/3/2014,3,1.5,1020,10152,1.0,NO,NONE,Very Good,6 Low Average,1020,0.0,1959,0.0,98056,47.4971,-122.168,1320,8892
1335,11/26/2014,2,1.75,1850,2530,2.5,NO,NONE,Good,7 Average,1850,0.0,1903,0.0,98122,47.6106,-122.31,1500,1795
13511,10/14/2014,2,1.5,1180,1722,2.0,NO,NONE,Average,8 Good,1180,?,2006,0.0,98116,47.5626,-122.384,1490,1469
21278,8/22/2014,5,2.75,3010,4919,2.0,,NONE,Average,9 Better,3010,0.0,2014,0.0,98074,47.6067,-122.052,3230,5415
2716,3/25/2015,2,1.0,800,4046,1.0,NO,NONE,Average,7 Average,800,0.0,1940,0.0,98117,47.6895,-122.382,1400,4046
17348,9/12/2014,3,2.5,2820,14890,1.0,NO,EXCELLENT,Average,9 Better,1770,1050.0,1985,0.0,98034,47.7019,-122.228,3740,14890
18811,10/28/2014,3,2.5,4040,147856,2.0,NO,NONE,Average,9 Better,4040,0.0,2004,0.0,98092,47.2711,-122.067,3000,125452
20777,7/16/2014,3,2.5,2010,2263,2.0,NO,NONE,Average,8 Good,1340,670.0,2014,0.0,98122,47.6088,-122.311,1500,2670
13638,5/15/2014,3,2.0,1400,6200,1.0,NO,NONE,Average,6 Low Average,700,700.0,1948,0.0,98133,47.7634,-122.34,1410,7564
19817,5/27/2014,4,2.5,3330,7399,2.0,NO,NONE,Average,9 Better,3330,0.0,2009,0.0,98052,47.679,-122.153,2640,8601
20558,5/9/2014,2,1.5,1020,1525,2.0,,NONE,Average,7 Average,1020,0.0,2004,0.0,98133,47.70399999999999,-122.347,1020,3844
16095,5/9/2014,4,2.75,3780,10308,2.0,NO,NONE,Average,10 Very Good,3780,0.0,1999,,98075,47.589,-121.983,3500,10740
3183,8/11/2014,3,2.5,3430,48993,2.0,NO,NONE,Average,9 Better,3430,0.0,2001,0.0,98001,47.2609,-122.27,2460,36256
10003,8/20/2014,4,2.25,1890,8034,1.0,NO,NONE,Good,8 Good,1890,0.0,1967,0.0,98008,47.6338,-122.117,1920,7210
6322,1/16/2015,3,2.5,1920,15260,2.0,NO,NONE,Average,7 Average,1920,0.0,1990,0.0,98019,47.7317,-121.964,2370,15235
13639,6/16/2014,2,1.0,890,2100,1.0,NO,NONE,Good,6 Low Average,760,130.0,1919,0.0,98107,47.65600000000001,-122.359,1600,4250
16987,8/12/2014,4,4.5,4240,13162,2.0,NO,NONE,Average,10 Very Good,4240,0.0,2004,0.0,98039,47.6193,-122.229,3010,12163
7389,4/8/2015,2,1.75,1270,7800,1.0,,NONE,Good,7 Average,890,380.0,1981,0.0,98058,47.4438,-122.134,2020,8025
1894,5/5/2014,4,2.5,2120,10202,1.0,NO,NONE,Good,7 Average,1620,500.0,1960,0.0,98005,47.5858,-122.17,1570,10762
9399,4/20/2015,4,2.0,2310,5004,1.0,NO,NONE,Average,7 Average,1430,880.0,1994,0.0,98108,47.5471,-122.298,1630,5060
4661,6/11/2014,3,2.5,1990,3984,2.0,NO,NONE,Average,8 Good,1990,0.0,2004,0.0,98075,47.5914,-122.017,2320,3984
14356,6/6/2014,3,2.5,2400,6975,2.0,,NONE,Average,9 Better,2400,0.0,1993,0.0,98056,47.534,-122.179,2640,11172
17452,9/5/2014,3,2.0,1500,2506,1.0,,NONE,Average,7 Average,870,630.0,2003,0.0,98144,47.5962,-122.301,1500,4662
7769,10/10/2014,1,1.0,700,5621,1.0,NO,NONE,Good,6 Low Average,700,0.0,1945,0.0,98133,47.734,-122.353,1020,5621
7090,10/28/2014,4,3.5,2770,10505,2.0,NO,NONE,Average,8 Good,2770,0.0,1940,2015.0,98133,47.7412,-122.355,1760,10505
6221,7/22/2014,4,1.5,1360,9323,1.0,NO,NONE,Good,7 Average,1360,0.0,1968,,98023,47.3168,-122.401,1180,9611
5308,10/28/2014,4,2.5,1800,7620,2.0,NO,NONE,Average,8 Good,1800,0.0,1995,0.0,98055,47.4346,-122.201,1800,6879
9381,3/27/2015,3,2.5,3030,46538,2.0,,NONE,Average,10 Very Good,3030,0.0,1997,0.0,98053,47.664,-122.041,3370,51450
20400,6/18/2014,3,2.25,1584,2800,2.0,NO,NONE,Average,7 Average,1584,0.0,2012,0.0,98002,47.3454,-122.214,1584,2800
17720,6/6/2014,4,3.0,2720,3800,2.0,,NONE,Very Good,8 Good,1800,920.0,1919,0.0,98115,47.6756,-122.306,1940,4001
19842,1/22/2015,4,4.0,7850,89651,2.0,NO,NONE,Average,12 Luxury,7850,0.0,2006,0.0,98027,47.5406,-121.982,6210,95832
20083,5/11/2014,3,2.5,1370,1350,2.0,NO,NONE,Average,7 Average,1010,360.0,2007,0.0,98136,47.5534,-122.382,1450,6000
7037,3/9/2015,2,2.75,2090,23962,2.0,NO,GOOD,Good,8 Good,2090,0.0,1988,0.0,98070,47.4145,-122.44,1820,32340
15474,6/3/2014,3,1.75,2000,10182,1.0,NO,NONE,Very Good,7 Average,1400,600.0,1963,,98033,47.6616,-122.175,2050,10182
11646,10/9/2014,3,2.0,1990,7405,1.0,NO,NONE,Very Good,7 Average,1990,0.0,1971,0.0,98006,47.5421,-122.172,2120,6462
15897,3/16/2015,3,1.75,1470,9750,1.0,NO,NONE,Good,7 Average,1470,0.0,1978,0.0,98052,47.6975,-122.12,1800,9600
10570,7/25/2014,3,1.75,2040,11294,1.0,NO,NONE,Good,7 Average,1340,700.0,1952,0.0,98004,47.5923,-122.197,2120,9587
15511,1/12/2015,4,1.5,1840,9009,2.0,NO,NONE,Average,7 Average,1840,0.0,1965,0.0,98198,47.40600000000001,-122.318,1390,8025
15021,8/29/2014,3,1.0,1030,7800,1.0,NO,NONE,Average,7 Average,1030,0.0,1954,0.0,98168,47.473,-122.324,1630,12664
14160,2/26/2015,3,2.5,1800,3980,2.0,NO,NONE,Average,7 Average,1800,0.0,2006,0.0,98042,47.4006,-122.162,2580,4307
16411,9/29/2014,1,1.0,640,4800,1.0,NO,NONE,Average,6 Low Average,640,0.0,1918,,98136,47.5551,-122.382,1250,2847
17197,2/27/2015,4,2.0,1440,10920,1.0,NO,NONE,Average,5 Fair,1440,0.0,1943,0.0,98056,47.5049,-122.18,1500,11902
3197,2/24/2015,5,1.5,1990,18200,1.0,,NONE,Average,7 Average,1990,0.0,1960,,98178,47.4938,-122.262,1860,8658
14620,10/24/2014,5,1.75,2020,6565,1.0,NO,NONE,Average,8 Good,1120,900.0,1956,,98115,47.6821,-122.283,2020,6552
18040,7/18/2014,4,2.5,1900,15123,2.0,NO,NONE,Average,8 Good,1900,0.0,1995,0.0,98045,47.5015,-121.772,1900,16477
6358,9/25/2014,2,2.0,1540,6804,1.0,NO,NONE,Very Good,7 Average,1020,520.0,1942,0.0,98177,47.7044,-122.372,1380,6930
913,5/22/2014,3,2.5,1750,7208,2.0,NO,NONE,Average,8 Good,1750,0.0,1994,0.0,98055,47.4315,-122.192,2050,7524
12805,2/20/2015,6,3.0,2980,7200,1.5,NO,AVERAGE,Average,8 Good,2980,0.0,1911,0.0,98119,47.6366,-122.362,1720,3600
3992,11/12/2014,4,2.5,2770,19116,1.0,NO,NONE,Good,8 Good,1600,1170.0,1961,,98003,47.3386,-122.319,2730,18429
6691,4/29/2015,4,2.5,2440,6733,2.0,NO,NONE,Average,9 Better,2440,0.0,1999,0.0,98074,47.6374,-122.064,2570,6496
18970,3/10/2015,3,1.0,1000,5100,1.0,NO,NONE,Average,7 Average,860,140.0,1946,0.0,98115,47.6857,-122.293,1000,5100
15881,7/22/2014,6,4.5,3300,7480,2.0,NO,NONE,Average,8 Good,3300,0.0,1980,0.0,98052,47.6796,-122.104,2470,7561
20072,1/15/2015,3,2.5,1350,874,3.0,NO,NONE,Average,8 Good,1270,80.0,2006,0.0,98136,47.5491,-122.387,1350,886
1030,4/17/2015,4,4.25,4250,6552,2.0,NO,GOOD,Good,10 Very Good,2870,1380.0,2008,0.0,98144,47.5747,-122.283,3640,8841
9164,5/14/2014,2,1.75,1250,34395,1.0,NO,NONE,Good,7 Average,1250,0.0,1950,0.0,98003,47.2802,-122.316,1910,26042
2220,6/27/2014,4,2.75,2300,37533,1.0,NO,GOOD,Very Good,8 Good,1550,750.0,1979,,98070,47.3714,-122.431,2130,10092
11966,9/24/2014,6,4.5,4000,7500,2.0,NO,NONE,Average,7 Average,4000,0.0,1978,0.0,98122,47.6146,-122.306,1380,6298
9488,9/23/2014,3,1.75,2590,32380,1.0,NO,NONE,Average,8 Good,2590,0.0,1951,1994.0,98177,47.7539,-122.37,2340,28456
1577,7/18/2014,3,1.75,2330,6000,1.5,NO,NONE,Good,7 Average,1630,700.0,1940,,98126,47.5765,-122.378,1600,4000
20757,6/17/2014,3,2.5,1680,2229,2.0,NO,NONE,Average,7 Average,1680,0.0,2007,0.0,98155,47.7484,-122.322,1230,9300
15859,4/30/2015,4,2.5,2170,9796,1.0,NO,NONE,Good,8 Good,1650,520.0,1980,0.0,98006,47.5505,-122.152,2350,9796
15951,9/22/2014,3,1.5,1360,6000,1.0,NO,NONE,Average,6 Low Average,860,500.0,1911,0.0,98103,47.6846,-122.345,1560,3000
9947,8/25/2014,3,2.5,2960,18600,2.0,NO,NONE,Average,8 Good,2960,0.0,1979,0.0,98166,47.4358,-122.344,2740,15681
3793,9/15/2014,4,2.25,2130,9000,2.0,NO,NONE,Good,8 Good,2130,0.0,1965,0.0,98006,47.5716,-122.159,2110,10431
3655,8/21/2014,3,2.5,2490,4904,2.0,NO,NONE,Average,9 Better,2490,0.0,2003,0.0,98029,47.5451,-122.014,2370,4050
18118,5/23/2014,3,1.75,1300,2580,1.0,NO,NONE,Very Good,7 Average,820,480.0,1919,0.0,98115,47.674,-122.319,1180,2820
4327,1/23/2015,5,2.0,2590,8610,1.0,NO,NONE,Good,7 Average,1340,1250.0,1958,0.0,98008,47.6112,-122.126,1750,8610
20013,5/5/2015,2,1.5,1190,1361,2.0,NO,NONE,Average,8 Good,1190,0.0,2007,0.0,98122,47.6161,-122.302,1280,3360
8302,7/1/2014,3,1.75,1400,13775,1.0,NO,NONE,Average,8 Good,1400,0.0,1963,0.0,98028,47.7413,-122.259,2200,10450
21060,1/20/2015,4,2.5,2340,6973,2.0,NO,NONE,Average,8 Good,1930,410.0,2005,0.0,98065,47.5451,-121.882,2950,6908
10544,8/19/2014,3,1.75,2000,11880,2.0,NO,NONE,Average,8 Good,2000,?,1979,0.0,98075,47.5882,-122.052,1820,15120
14802,5/5/2015,5,4.5,5160,44315,2.0,NO,NONE,Average,12 Luxury,5160,0.0,1996,0.0,98005,47.6568,-122.154,4760,44315
19979,6/6/2014,5,2.5,2690,5557,2.0,NO,NONE,Average,7 Average,2690,0.0,2012,0.0,98178,47.4914,-122.253,2090,10500
7686,5/27/2014,5,2.0,2330,10750,1.0,NO,,Good,7 Average,1190,1140.0,1962,0.0,98028,47.7325,-122.245,1830,10180
5731,8/21/2014,3,2.5,2320,52272,1.5,NO,NONE,Average,8 Good,2320,0.0,1974,,98075,47.587,-122.068,2200,52272
2917,8/15/2014,4,2.5,2990,9643,2.0,NO,NONE,Average,9 Better,2990,0.0,2003,0.0,98074,47.6292,-122.024,2990,8666
